,id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_y_card,home_r_card,away_y_card,away_r_card,home_foulcommit,away_foulcommit,home_shoton,away_shoton,home_shotoff,away_shotoff,home_cross,away_cross,home_corner,away_corner,home_possession,away_possession,HTP,ATP,Result
3017,4746,2015/2016,7,2015-09-27 00:00:00,1988777,9817,9826,0,1,2.5,3.3,3.1,4,0,4,0,17,22,7,8,7,5,27,22,6,4,55,45,9,9,A
3018,4747,2015/2016,7,2015-09-28 00:00:00,1988778,8659,8668,2,3,3.1,3.3,2.5,0,0,3,0,9,8,3,5,4,4,13,11,6,4,46,54,8,9,A
3023,4752,2015/2016,8,2015-10-03 00:00:00,1988783,8455,8466,1,3,1.83,3.7,4.8,2,0,5,0,14,14,6,7,4,4,17,12,4,6,59,41,4,6,A
3026,4755,2015/2016,8,2015-10-03 00:00:00,1988786,8456,10261,6,1,1.25,7.0,13.0,3,0,1,0,13,8,11,4,7,1,21,12,6,3,64,36,7,9,D
3028,4757,2015/2016,8,2015-10-03 00:00:00,1988788,8472,8654,2,2,3.2,3.4,2.4,4,0,4,0,16,12,4,9,6,8,6,19,1,8,44,56,8,9,A
3022,4751,2015/2016,8,2015-10-03 00:00:00,1988782,8678,9817,1,1,2.1,3.5,3.8,1,0,1,0,8,13,8,5,3,5,19,11,5,3,54,46,12,8,H
3024,4753,2015/2016,8,2015-10-03 00:00:00,1988784,9826,8659,2,0,1.83,3.6,5.0,3,0,3,0,14,13,15,4,4,2,22,9,8,3,60,40,15,3,H
3027,4756,2015/2016,8,2015-10-03 00:00:00,1988787,9850,8197,1,2,2.3,3.5,3.3,0,0,1,0,4,4,5,7,7,8,23,13,16,8,66,34,9,12,A
3021,4750,2015/2016,8,2015-10-03 00:00:00,1988781,10252,10194,0,1,2.5,3.3,3.1,1,0,0,0,13,12,8,7,4,1,27,7,9,5,55,45,2,13,D
3025,4754,2015/2016,8,2015-10-04 00:00:00,1988785,8668,8650,1,1,2.7,3.4,2.8,3,0,3,0,10,19,10,5,3,6,13,17,5,11,50,50,13,16,H
3020,4749,2015/2016,8,2015-10-04 00:00:00,1988780,9825,10260,3,0,2.0,3.8,3.8,1,0,3,0,8,17,4,5,5,3,5,22,3,6,38,62,12,11,D
3029,4758,2015/2016,8,2015-10-04 00:00:00,1988789,10003,8586,2,2,2.75,3.25,2.8,1,0,4,0,8,19,6,14,4,5,18,20,5,6,45,55,9,12,D
3030,4759,2015/2016,9,2015-10-17 00:00:00,1988790,8455,10252,2,0,1.33,5.75,10.0,1,0,3,0,22,17,5,4,4,6,14,11,4,4,49,51,8,4,H
3033,4762,2015/2016,9,2015-10-17 00:00:00,1988793,8456,8678,5,1,1.33,5.75,10.0,2,0,1,0,11,5,6,2,5,4,9,21,1,7,55,45,15,14,A
3035,4764,2015/2016,9,2015-10-17 00:00:00,1988795,8466,8197,2,2,1.75,4.0,5.0,2,0,0,0,16,10,3,9,6,10,10,21,6,7,51,49,13,16,A
3037,4766,2015/2016,9,2015-10-17 00:00:00,1988797,8586,8650,0,0,2.5,3.5,3.0,1,0,2,0,15,11,8,8,5,2,12,10,8,6,49,51,18,8,H
3039,4768,2015/2016,9,2015-10-17 00:00:00,1988799,8659,8472,1,0,2.05,3.4,4.2,2,0,2,0,13,13,4,4,4,4,25,18,1,5,57,43,12,15,D
3032,4761,2015/2016,9,2015-10-17 00:00:00,1988792,8668,10260,0,3,3.25,3.4,2.38,2,0,2,0,12,14,10,6,7,2,11,15,5,3,47,53,13,12,D
3038,4767,2015/2016,9,2015-10-17 00:00:00,1988798,9817,9825,0,3,6.0,4.2,1.62,2,0,1,0,11,12,4,11,5,4,14,13,3,9,33,67,10,16,A
3031,4760,2015/2016,9,2015-10-17 00:00:00,1988791,9826,8654,1,3,2.0,3.6,4.0,3,0,3,0,9,11,3,10,1,11,11,14,1,9,38,62,8,3,H
3034,4763,2015/2016,9,2015-10-18 00:00:00,1988794,10261,9850,6,2,2.6,3.4,2.88,1,0,1,0,10,10,2,11,2,6,14,21,3,7,44,56,3,9,H
3036,4765,2015/2016,9,2015-10-19 00:00:00,1988796,10003,10194,0,1,2.05,3.4,4.2,2,0,2,0,6,14,4,2,9,6,19,6,1,2,54,46,10,9,A
2673,4402,2015/2016,10,2015-10-24 00:00:00,1988803,8197,9826,1,0,2.2,3.6,3.4,3,0,1,0,8,10,5,5,6,3,17,17,3,2,48,52,19,13,H
2679,4408,2015/2016,10,2015-10-24 00:00:00,1988809,8654,8455,2,1,4.0,3.8,1.95,1,0,7,0,10,12,6,5,3,5,21,11,7,4,45,55,4,10,A
2670,4399,2015/2016,10,2015-10-24 00:00:00,1988800,9825,8668,2,1,1.44,4.75,8.0,2,0,2,0,11,13,9,5,9,4,17,13,7,5,56,44,16,15,H
2676,4405,2015/2016,10,2015-10-24 00:00:00,1988806,9850,8659,0,1,2.0,3.5,4.2,1,0,2,0,11,6,5,3,9,2,25,16,13,3,61,39,9,11,A
2677,4406,2015/2016,10,2015-10-24 00:00:00,1988807,10194,9817,0,2,2.1,3.3,4.0,3,0,1,0,10,18,2,7,9,5,17,6,11,5,67,33,12,10,A
2671,4400,2015/2016,10,2015-10-24 00:00:00,1988801,10252,10003,1,2,3.0,3.3,2.6,2,0,3,0,10,8,4,3,4,5,18,10,4,6,48,52,17,11,H
2678,4407,2015/2016,10,2015-10-25 00:00:00,1988808,8472,10261,3,0,2.6,3.4,2.9,0,0,2,1,12,10,4,13,3,6,14,19,1,10,39,61,8,14,A
2674,4403,2015/2016,10,2015-10-25 00:00:00,1988804,8650,8466,1,1,2.05,3.6,3.8,1,0,2,0,9,11,6,4,9,4,13,14,10,7,60,40,13,13,D
2672,4401,2015/2016,10,2015-10-25 00:00:00,1988802,8678,8586,1,5,3.4,3.5,2.25,0,0,1,0,8,15,4,7,5,2,20,14,4,5,45,55,19,21,D
2675,4404,2015/2016,10,2015-10-25 00:00:00,1988805,10260,8456,0,0,2.6,3.5,2.8,2,0,2,0,17,13,1,3,3,4,21,9,6,4,60,40,3,6,H
2680,4409,2015/2016,11,2015-10-31 00:00:00,1988810,8455,8650,1,3,2.1,3.5,3.75,1,0,4,0,9,21,5,8,1,5,14,13,1,7,43,57,11,14,A
2683,4412,2015/2016,11,2015-10-31 00:00:00,1988813,8456,9850,2,1,1.29,6.0,12.0,2,0,2,1,4,13,8,4,7,1,15,7,12,4,72,28,15,20,D
2689,4418,2015/2016,11,2015-10-31 00:00:00,1988819,8659,8197,2,3,2.9,3.4,2.6,0,0,2,0,3,11,7,5,4,5,19,19,6,4,46,54,22,9,H
2688,4417,2015/2016,11,2015-10-31 00:00:00,1988818,9817,8654,2,0,2.6,3.4,2.9,3,0,0,1,16,12,12,3,6,4,12,14,7,2,49,51,6,12,D
2681,4410,2015/2016,11,2015-10-31 00:00:00,1988811,9826,10260,0,0,3.8,3.5,2.1,3,0,3,0,12,15,9,3,6,2,17,15,7,3,45,55,13,22,A
2686,4415,2015/2016,11,2015-10-31 00:00:00,1988816,10003,9825,0,3,5.0,4.0,1.75,2,0,0,0,12,6,7,3,1,7,16,12,4,4,54,46,13,20,H
2684,4413,2015/2016,11,2015-10-31 00:00:00,1988814,10261,10194,0,0,2.4,3.4,3.2,1,0,3,0,7,16,10,2,5,5,22,16,11,4,52,48,14,19,A
2685,4414,2015/2016,11,2015-11-01 00:00:00,1988815,8466,8678,2,0,1.55,4.33,6.5,2,0,2,0,5,5,3,6,7,10,15,12,4,6,49,51,13,6,H
2682,4411,2015/2016,11,2015-11-01 00:00:00,1988812,8668,8472,6,2,1.5,4.5,7.5,3,0,2,0,6,5,4,11,6,4,11,15,6,1,69,31,14,8,H
2687,4416,2015/2016,11,2015-11-02 00:00:00,1988817,8586,10252,3,1,1.44,4.75,8.0,0,0,3,0,6,15,8,6,4,6,14,13,4,3,62,38,17,4,H
2693,4422,2015/2016,12,2015-11-07 00:00:00,1988823,8197,9817,2,1,1.85,3.8,4.5,0,0,1,0,11,10,6,4,4,3,20,12,4,2,41,59,8,7,A
2698,4427,2015/2016,12,2015-11-07 00:00:00,1988828,8472,8466,0,1,4.75,3.8,1.8,1,0,3,0,10,11,2,7,4,4,15,16,3,7,34,66,22,16,H
2699,4428,2015/2016,12,2015-11-07 00:00:00,1988829,8654,8668,1,1,2.6,3.5,2.8,1,0,2,0,11,12,6,7,8,6,17,12,3,5,51,49,21,14,H
2692,4421,2015/2016,12,2015-11-07 00:00:00,1988822,8678,10261,0,1,2.25,3.5,3.4,2,0,2,0,9,11,12,0,10,1,26,4,16,0,68,32,9,13,H
2696,4425,2015/2016,12,2015-11-07 00:00:00,1988826,9850,10003,1,0,2.45,3.4,3.1,1,0,0,0,12,7,4,1,4,7,11,11,5,2,33,67,13,11,H
2697,4426,2015/2016,12,2015-11-07 00:00:00,1988827,10194,8455,1,0,3.8,3.6,2.05,3,0,1,0,13,10,2,9,5,9,13,19,1,9,37,63,6,17,A
2695,4424,2015/2016,12,2015-11-07 00:00:00,1988825,10260,8659,2,0,1.33,5.25,12.0,1,0,3,1,11,10,5,1,6,2,19,12,5,1,70,30,20,16,D
2694,4423,2015/2016,12,2015-11-08 00:00:00,1988824,8650,9826,1,2,1.67,3.8,6.0,1,0,2,0,7,7,12,3,9,3,21,8,14,6,63,37,25,20,D
2690,4419,2015/2016,12,2015-11-08 00:00:00,1988820,9825,8586,1,1,1.73,4.0,5.0,0,0,1,0,13,17,2,4,5,9,16,11,7,6,55,45,4,25,D
2691,4420,2015/2016,12,2015-11-08 00:00:00,1988821,10252,8456,0,0,7.5,5.0,1.44,1,0,1,0,7,7,0,8,3,7,12,25,3,8,42,58,17,16,A
2700,4429,2015/2016,13,2015-11-21 00:00:00,1988830,8455,9850,1,0,1.4,5.0,9.0,1,0,4,0,4,12,11,3,9,1,28,13,6,5,66,34,11,12,H
2703,4432,2015/2016,13,2015-11-21 00:00:00,1988833,8456,8650,1,4,1.7,4.0,5.5,0,0,3,0,7,13,5,9,5,2,19,4,11,5,59,41,17,5,H
2705,4434,2015/2016,13,2015-11-21 00:00:00,1988835,8466,10194,0,1,1.57,4.0,7.0,2,0,0,0,8,8,4,4,11,10,26,7,7,3,59,41,26,17,A
2709,4438,2015/2016,13,2015-11-21 00:00:00,1988839,8659,9825,2,1,7.0,4.33,1.53,3,0,2,0,14,10,1,6,2,7,17,29,3,5,27,73,10,25,A
2702,4431,2015/2016,13,2015-11-21 00:00:00,1988832,8668,10252,4,0,1.57,4.2,6.5,0,0,0,0,6,10,9,8,4,3,10,4,2,3,59,41,20,16,A
2708,4437,2015/2016,13,2015-11-21 00:00:00,1988838,9817,10260,1,2,4.33,3.4,2.0,1,0,2,0,6,12,7,6,2,6,11,18,4,10,43,57,13,8,D
2706,4435,2015/2016,13,2015-11-21 00:00:00,1988836,10003,8678,2,2,1.91,3.6,4.5,3,0,2,0,7,9,7,6,2,8,14,14,4,5,43,57,16,24,A
2704,4433,2015/2016,13,2015-11-21 00:00:00,1988834,10261,8197,0,3,2.88,3.6,2.5,4,0,1,0,9,12,6,9,4,5,17,14,4,9,59,41,14,26,H
2707,4436,2015/2016,13,2015-11-22 00:00:00,1988837,8586,8654,4,1,1.57,4.2,6.5,2,0,2,0,14,9,11,2,8,6,11,16,7,6,56,44,21,21,H
2701,4430,2015/2016,13,2015-11-23 00:00:00,1988831,9826,8472,0,1,1.57,4.0,7.0,1,0,3,0,18,11,10,5,11,6,36,8,11,2,67,33,19,6,A
2713,4442,2015/2016,14,2015-11-28 00:00:00,1988843,8197,10260,1,1,3.1,3.5,2.4,0,0,1,0,5,7,3,6,3,4,14,22,1,8,32,68,5,16,A
2715,4444,2015/2016,14,2015-11-28 00:00:00,1988845,8456,8466,3,1,1.6,4.33,6.0,2,0,1,0,14,11,12,5,2,2,8,9,6,4,47,53,9,20,D
2717,4446,2015/2016,14,2015-11-28 00:00:00,1988847,8472,10194,2,0,3.2,3.3,2.45,0,0,4,0,4,10,7,3,8,3,17,9,9,5,48,52,19,10,H
2711,4440,2015/2016,14,2015-11-28 00:00:00,1988841,8678,8668,3,3,2.9,3.6,2.5,2,0,0,0,6,6,12,5,5,2,11,5,10,5,58,42,28,27,D
2712,4441,2015/2016,14,2015-11-28 00:00:00,1988842,9826,10261,5,1,1.7,3.9,5.5,1,0,1,0,7,13,7,3,7,1,18,14,7,5,54,46,26,20,H
2710,4439,2015/2016,14,2015-11-28 00:00:00,1988840,10252,9817,2,3,2.75,3.3,2.8,2,0,4,0,6,13,6,9,3,4,19,9,10,10,66,34,9,19,H
2718,4447,2015/2016,14,2015-11-29 00:00:00,1988848,8586,8455,0,0,2.6,3.4,2.9,4,0,2,0,14,9,7,1,3,4,14,14,4,4,56,44,20,14,H
2714,4443,2015/2016,14,2015-11-29 00:00:00,1988844,8650,10003,1,0,1.44,4.75,8.0,3,0,1,0,12,7,6,2,3,6,13,17,8,7,32,68,12,26,D
2719,4448,2015/2016,14,2015-11-29 00:00:00,1988849,8654,8659,1,1,2.05,3.5,4.0,0,0,2,0,15,16,8,5,8,2,19,19,5,2,61,39,24,14,D
2716,4445,2015/2016,14,2015-11-29 00:00:00,1988846,9850,9825,1,1,6.0,4.2,1.62,1,0,1,0,8,6,2,3,4,8,18,27,3,6,37,63,21,17,D
2721,4450,2015/2016,15,2015-12-05 00:00:00,1988851,8455,8678,0,1,1.36,5.25,9.5,2,0,1,0,10,13,11,7,9,6,30,7,11,4,63,37,27,12,H
2725,4454,2015/2016,15,2015-12-05 00:00:00,1988855,8466,10252,1,1,1.5,4.5,7.5,1,0,2,0,4,9,7,2,13,6,29,2,10,4,41,59,15,10,A
2729,4458,2015/2016,15,2015-12-05 00:00:00,1988859,8659,8586,1,1,4.75,3.6,1.85,3,0,2,0,13,10,6,6,4,2,19,11,3,6,35,65,28,22,D
2728,4457,2015/2016,15,2015-12-05 00:00:00,1988858,9817,9850,2,0,2.15,3.5,3.6,3,0,3,0,11,10,8,2,5,4,15,18,4,1,51,49,20,5,D
2720,4449,2015/2016,15,2015-12-05 00:00:00,1988850,9825,8472,3,1,1.29,6.0,13.0,1,0,1,0,7,11,8,5,6,6,13,19,3,2,74,26,19,29,H
2727,4456,2015/2016,15,2015-12-05 00:00:00,1988857,10003,8197,0,3,2.7,3.4,2.75,2,0,3,0,4,17,3,5,7,7,20,8,3,8,60,40,14,29,A
2726,4455,2015/2016,15,2015-12-05 00:00:00,1988856,10194,8456,2,0,5.25,4.0,1.7,0,0,1,0,9,10,2,4,4,6,6,13,1,6,46,54,19,13,H
2723,4452,2015/2016,15,2015-12-05 00:00:00,1988853,10260,8654,0,0,1.44,4.5,9.0,1,0,0,0,9,13,7,5,12,6,25,12,6,2,63,37,18,25,D
2724,4453,2015/2016,15,2015-12-06 00:00:00,1988854,10261,8650,2,0,5.75,4.33,1.62,3,0,1,0,7,10,3,4,4,9,9,14,2,7,41,59,10,23,H
2722,4451,2015/2016,15,2015-12-07 00:00:00,1988852,8668,9826,1,1,2.1,3.6,3.75,1,0,2,0,4,11,9,6,8,5,25,18,13,6,63,37,21,22,D
2735,4464,2015/2016,16,2015-12-12 00:00:00,1988865,8456,10003,2,1,1.3,6.0,11.0,3,0,1,0,13,15,5,8,5,3,10,12,5,5,55,45,13,29,H
2737,4466,2015/2016,16,2015-12-12 00:00:00,1988867,8472,9817,0,1,2.9,3.3,2.63,1,0,0,0,6,9,2,8,12,3,29,8,8,3,47,53,23,21,H
2739,4468,2015/2016,16,2015-12-12 00:00:00,1988869,8654,10194,0,0,2.63,3.3,2.9,1,0,2,0,7,9,21,4,6,6,27,15,11,7,46,54,29,14,H
2731,4460,2015/2016,16,2015-12-12 00:00:00,1988861,8678,10260,2,1,3.4,3.4,2.3,2,0,1,0,12,12,4,6,7,3,12,20,5,7,43,57,13,22,D
2732,4461,2015/2016,16,2015-12-12 00:00:00,1988862,9826,8466,1,0,2.6,3.3,3.0,0,0,0,0,11,13,10,7,2,7,17,21,8,5,43,57,12,22,A
2736,4465,2015/2016,16,2015-12-12 00:00:00,1988866,9850,8668,1,1,2.9,3.5,2.55,1,0,0,0,10,6,1,4,6,11,13,11,5,4,41,59,23,22,D
2738,4467,2015/2016,16,2015-12-13 00:00:00,1988868,8586,10261,1,2,1.36,5.5,9.0,2,0,2,0,13,14,12,3,7,4,13,15,6,2,58,42,6,30,A
2734,4463,2015/2016,16,2015-12-13 00:00:00,1988864,8650,8659,2,2,1.4,4.75,10.0,0,0,0,0,7,10,15,2,11,2,44,11,4,4,70,30,23,19,D
2730,4459,2015/2016,16,2015-12-13 00:00:00,1988860,10252,9825,0,2,6.5,4.2,1.57,0,0,0,0,8,7,7,4,11,3,19,13,5,5,46,54,26,13,A
2733,4462,2015/2016,16,2015-12-14 00:00:00,1988863,8197,8455,2,1,3.2,3.5,2.35,2,0,0,0,16,8,4,8,3,3,25,30,1,8,34,66,32,15,H
2741,4470,2015/2016,17,2015-12-19 00:00:00,1988871,8455,8472,3,1,1.33,5.25,12.0,1,0,3,0,12,12,7,4,6,7,16,10,2,2,68,32,15,12,H
2745,4474,2015/2016,17,2015-12-19 00:00:00,1988875,8466,8586,0,2,2.7,3.4,2.8,1,0,1,0,18,9,10,6,1,5,15,13,4,7,51,49,23,35,A
2749,4478,2015/2016,17,2015-12-19 00:00:00,1988879,8659,8678,1,2,2.55,3.3,3.0,2,2,1,0,12,9,3,7,2,6,19,17,4,8,31,69,29,14,A
2742,4471,2015/2016,17,2015-12-19 00:00:00,1988872,8668,8197,2,3,2.1,3.75,3.6,2,0,1,0,6,13,8,1,5,4,23,7,10,2,68,32,16,6,D
2746,4475,2015/2016,17,2015-12-19 00:00:00,1988876,10194,9826,1,2,2.5,3.2,3.2,2,0,0,0,6,12,11,4,10,7,28,11,7,3,59,41,21,26,A
2743,4472,2015/2016,17,2015-12-19 00:00:00,1988873,10260,9850,1,2,1.45,4.5,8.5,0,0,2,0,4,10,6,2,6,2,46,9,11,0,70,30,23,26,A
2744,4473,2015/2016,17,2015-12-19 00:00:00,1988874,10261,10252,1,1,2.05,3.5,4.0,1,0,3,0,9,14,4,6,5,3,24,28,3,7,47,53,20,16,A
2748,4477,2015/2016,17,2015-12-20 00:00:00,1988878,9817,8650,3,0,4.2,3.6,1.95,1,0,0,0,6,9,3,8,0,6,10,19,7,9,34,66,14,24,D
2747,4476,2015/2016,17,2015-12-20 00:00:00,1988877,10003,8654,0,0,2.1,3.4,3.9,0,0,1,0,5,9,10,3,11,7,18,14,8,9,73,27,25,24,H
2740,4469,2015/2016,17,2015-12-21 00:00:00,1988870,9825,8456,2,1,2.45,3.5,3.0,0,0,2,0,5,16,3,10,3,6,16,28,4,8,37,63,33,32,H
2752,4481,2015/2016,18,2015-12-26 00:00:00,1988882,8455,9817,2,2,1.44,4.5,7.5,1,0,4,0,7,15,8,8,7,3,22,11,9,4,62,38,7,25,D
2754,4483,2015/2016,18,2015-12-26 00:00:00,1988884,8456,8472,4,1,1.2,7.0,13.0,1,0,1,0,10,11,8,4,4,5,15,16,5,1,66,34,19,29,D
2756,4485,2015/2016,18,2015-12-26 00:00:00,1988886,8466,9825,4,0,3.6,3.5,2.05,1,0,0,0,10,9,5,5,5,2,13,22,3,4,35,65,18,28,D
2759,4488,2015/2016,18,2015-12-26 00:00:00,1988889,8586,9850,3,0,1.4,4.75,8.0,1,0,2,0,4,14,9,4,3,6,11,14,9,4,59,41,24,38,H
2753,4482,2015/2016,18,2015-12-26 00:00:00,1988883,8650,8197,1,0,1.91,3.8,3.8,2,0,1,0,12,8,13,3,13,5,27,25,7,6,61,39,32,12,H
2751,4480,2015/2016,18,2015-12-26 00:00:00,1988881,8678,9826,0,0,2.4,3.3,3.0,1,0,0,0,10,13,8,4,2,5,14,21,8,9,55,45,17,23,A
2758,4487,2015/2016,18,2015-12-26 00:00:00,1988888,10003,8659,1,0,1.91,3.4,4.5,1,0,3,0,9,12,1,4,3,5,6,23,0,7,58,42,21,36,H
2757,4486,2015/2016,18,2015-12-26 00:00:00,1988887,10194,10260,2,0,3.25,3.2,2.3,1,0,2,0,13,16,4,8,8,2,9,22,1,12,42,58,23,29,H
2750,4479,2015/2016,18,2015-12-26 00:00:00,1988880,10252,8654,1,1,2.63,3.25,2.75,3,0,3,0,13,12,8,5,6,4,23,7,9,6,59,41,15,20,H
2755,4484,2015/2016,18,2015-12-26 00:00:00,1988885,10261,8668,0,1,3.2,3.5,2.2,2,0,2,0,16,12,3,11,6,6,12,12,3,7,39,61,29,17,H
2769,4498,2015/2016,19,2015-12-28 00:00:00,1988899,8654,8466,2,1,3.6,3.4,2.2,1,0,3,0,6,12,4,5,7,9,13,28,4,7,53,47,36,20,H
2768,4497,2015/2016,19,2015-12-28 00:00:00,1988898,8659,10261,1,0,2.2,3.25,3.75,0,0,0,0,7,13,15,4,5,4,24,15,18,6,52,48,30,18,D
2762,4491,2015/2016,19,2015-12-28 00:00:00,1988892,8668,10194,3,4,1.95,3.6,4.2,2,0,1,0,10,12,3,3,9,2,21,8,6,2,51,49,26,26,A
2767,4496,2015/2016,19,2015-12-28 00:00:00,1988897,9817,8586,1,2,3.75,3.5,2.1,4,1,2,0,11,13,5,3,3,5,17,20,5,3,37,63,29,19,D
2760,4489,2015/2016,19,2015-12-28 00:00:00,1988890,9825,8678,2,0,1.44,4.75,8.0,2,0,0,0,7,7,7,7,8,3,23,10,9,3,54,46,17,8,H
2761,4490,2015/2016,19,2015-12-28 00:00:00,1988891,9826,10003,0,0,2.1,3.4,4.0,3,0,2,0,10,17,5,5,8,1,23,9,7,4,54,46,29,32,A
2765,4494,2015/2016,19,2015-12-28 00:00:00,1988895,9850,10252,2,0,2.05,3.6,3.8,2,0,5,0,10,20,3,4,4,4,10,15,3,7,48,52,20,17,H
2764,4493,2015/2016,19,2015-12-28 00:00:00,1988894,10260,8455,0,0,2.6,3.3,3.0,4,0,2,0,16,6,6,3,5,5,23,10,5,3,67,33,26,24,H
2763,4492,2015/2016,19,2015-12-29 00:00:00,1988893,8197,8456,0,0,4.33,4.0,1.85,1,0,3,0,11,8,5,12,6,6,23,30,1,13,39,61,38,35,D
2766,4495,2015/2016,19,2015-12-30 00:00:00,1988896,8472,8650,0,1,5.5,3.9,1.7,1,0,3,0,8,16,3,8,5,9,14,11,6,4,41,59,12,27,A
2783,4512,2015/2016,20,2016-01-02 00:00:00,1988903,8197,8678,0,0,1.91,3.75,4.33,1,0,1,1,9,5,6,4,11,5,26,9,7,1,52,48,39,17,H
2786,4515,2015/2016,20,2016-01-02 00:00:00,1988906,8472,10252,3,1,2.5,3.25,3.2,3,0,3,0,8,12,5,3,6,5,10,7,3,3,45,55,39,20,D
2789,4518,2015/2016,20,2016-01-02 00:00:00,1988909,8654,8650,2,0,4.0,3.5,2.05,1,0,1,0,12,8,6,12,7,11,14,27,3,9,35,65,30,19,H
2788,4517,2015/2016,20,2016-01-02 00:00:00,1988908,8659,10194,2,1,2.8,3.2,2.8,1,0,1,1,7,15,6,9,6,0,23,16,4,6,46,54,20,24,H
2787,4516,2015/2016,20,2016-01-02 00:00:00,1988907,9817,8456,1,2,5.0,4.0,1.75,1,0,0,0,5,10,3,6,6,9,15,13,4,5,48,52,12,8,H
2780,4509,2015/2016,20,2016-01-02 00:00:00,1988900,9825,10261,1,0,1.29,6.5,11.0,2,0,2,0,10,8,4,7,10,5,19,26,7,4,51,49,29,36,A
2785,4514,2015/2016,20,2016-01-02 00:00:00,1988905,9850,8466,1,0,3.2,3.4,2.4,1,0,2,0,10,7,3,5,7,5,13,23,4,9,41,59,23,29,H
2784,4513,2015/2016,20,2016-01-02 00:00:00,1988904,10260,10003,2,1,1.55,4.2,7.0,2,0,1,0,14,10,10,5,6,3,18,11,4,2,56,44,29,30,H
2782,4511,2015/2016,20,2016-01-03 00:00:00,1988902,8668,8586,1,1,2.8,3.5,2.63,1,0,2,0,8,11,8,11,4,6,17,24,4,4,40,60,31,20,A
2781,4510,2015/2016,20,2016-01-03 00:00:00,1988901,9826,8455,0,3,3.8,3.5,2.1,3,0,0,0,12,15,5,5,3,4,23,9,5,7,39,61,26,35,D
2791,4520,2015/2016,21,2016-01-12 00:00:00,1988911,8678,8654,1,3,2.0,3.6,4.0,1,0,1,0,8,5,7,3,3,5,7,13,4,7,48,52,8,31,H
2790,4519,2015/2016,21,2016-01-12 00:00:00,1988910,10252,9826,1,0,3.2,3.25,2.45,2,0,1,0,16,9,6,2,6,6,15,13,9,0,52,48,21,32,A
2796,4525,2015/2016,21,2016-01-12 00:00:00,1988916,10261,10260,3,3,5.0,3.7,1.8,1,0,3,0,10,12,6,3,4,5,21,12,5,3,54,46,17,33,D
2794,4523,2015/2016,21,2016-01-13 00:00:00,1988914,8455,8659,2,2,1.44,4.5,9.0,3,0,3,0,13,8,6,5,9,6,10,21,7,7,62,38,23,26,D
2795,4524,2015/2016,21,2016-01-13 00:00:00,1988915,8456,8668,0,0,1.53,4.75,6.0,0,0,1,0,5,6,12,4,10,3,40,10,12,5,55,45,30,42,D
2797,4526,2015/2016,21,2016-01-13 00:00:00,1988917,8466,9817,2,0,1.95,3.5,4.33,1,0,2,0,9,11,6,4,7,1,24,16,8,1,50,50,39,27,D
2799,4528,2015/2016,21,2016-01-13 00:00:00,1988919,8586,8197,0,1,1.75,3.8,5.25,1,0,0,0,13,10,12,5,9,4,25,17,16,8,62,38,24,29,H
2793,4522,2015/2016,21,2016-01-13 00:00:00,1988913,8650,9825,3,3,2.88,3.4,2.6,2,0,0,0,9,7,11,4,9,7,26,4,9,3,59,41,29,23,H
2792,4521,2015/2016,21,2016-01-13 00:00:00,1988912,10003,8472,2,4,1.8,3.6,5.25,0,1,2,0,9,13,6,2,4,4,7,10,8,6,52,48,19,15,A
2798,4527,2015/2016,21,2016-01-13 00:00:00,1988918,10194,9850,3,1,2.05,3.3,4.2,0,0,1,1,5,8,5,1,6,3,27,12,7,3,64,36,36,40,A
2802,4531,2015/2016,22,2016-01-16 00:00:00,1988922,8455,8668,3,3,1.83,3.75,4.75,1,0,1,0,12,5,10,5,2,3,31,10,6,4,54,46,11,43,D
2804,4533,2015/2016,22,2016-01-16 00:00:00,1988924,8456,9826,4,0,1.4,5.25,8.5,0,0,2,0,11,10,6,6,8,4,10,19,5,6,51,49,21,23,H
2806,4535,2015/2016,22,2016-01-16 00:00:00,1988926,8466,8659,3,0,1.73,3.75,5.5,0,0,0,0,10,11,5,2,2,7,16,19,1,3,57,43,24,28,D
2809,4538,2015/2016,22,2016-01-16 00:00:00,1988929,8586,8472,4,1,1.36,5.25,9.5,0,0,2,0,8,13,12,1,9,3,26,10,11,3,68,32,40,31,H
2801,4530,2015/2016,22,2016-01-16 00:00:00,1988921,8678,9850,3,0,1.91,3.6,4.5,1,0,1,0,8,13,6,7,6,3,12,8,5,3,46,54,18,35,H
2800,4529,2015/2016,22,2016-01-16 00:00:00,1988920,10252,8197,1,1,3.6,3.4,2.2,3,0,2,0,13,15,8,6,4,4,30,10,3,4,57,43,27,27,H
2805,4534,2015/2016,22,2016-01-16 00:00:00,1988925,10261,8654,2,1,2.5,3.4,3.0,1,0,0,0,9,4,14,4,9,4,9,19,3,3,49,51,36,18,H
2803,4532,2015/2016,22,2016-01-17 00:00:00,1988923,8650,10260,0,1,2.3,3.25,3.5,0,0,2,0,6,18,10,1,10,5,16,12,5,4,53,47,31,34,A
2807,4536,2015/2016,22,2016-01-17 00:00:00,1988927,10194,9825,0,0,4.33,3.6,1.95,0,0,0,0,16,10,8,6,4,3,18,8,6,6,45,55,32,43,D
2808,4537,2015/2016,22,2016-01-18 00:00:00,1988928,10003,9817,1,0,2.38,3.25,3.4,2,0,2,0,8,11,3,5,4,8,28,24,6,3,57,43,19,29,H
